# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               phiphi           Tphi             
1671 3.9456511618e-11 4.9293539594e-16 8.8753623566e-17
1672 3.9497639543e-11 4.9169645404e-16 8.8226063847e-17
1673 3.9539367613e-11 4.9046267239e-16 8.7882904828e-17
1674 3.9581631706e-11 4.8923411155e-16 8.7735359540e-17
1675 3.9624367387e-11 4.8801083225e-16 8.7794692220e-17
1676 3.9667513203e-11 4.8679287495e-16 8.8068271961e-17
1677 3.9711020609e-11 4.8558019831e-16 8.8547695838e-17
1678 3.9754844126e-11 4.8437274017e-16 8.9220562250e-17
1679 3.9798938058e-11 4.8317043796e-16 9.0074407842e-17
1680 3.9843256483e-11 4.8197322875e-16 9.1096707412e-17
1681 3.9887753261e-11 4.8078104918e-16 9.2274873813e-17
1682 3.9932382026e-11 4.7959383551e-16 9.3596257868e-17
1683 3.9977096194e-11 4.7841152359e-16 9.5048148270e-17
1684 4.0021848954e-11 4.7723404887e-16 9.6617771490e-17
1685 4.0066593275e-11 4.7606134642e-16 9.8292291687e-17
1686 4.0111281900e-11 4.7489335089e-16 1.0005881061e-16
1687 4.0155867351e-11 4.7372999653e-16 1.0190436751e-16
1688 4.0200301922e-11 4.7257121720e-16 1.0381593904e-16
1689 4.0244537687e-11 4.7141694634e-16 1.0578043917e-16
1690 4.0288526492e-11 4.7026711699e-16 1.0778471908e-16
1691 4.0332219958e-11 4.6912166182e-16 1.0981556710e-16
1692 4.0375569482e-11 4.6798051304e-16 1.1185970856e-16
1693 4.0418526234e-11 4.6684360249e-16 1.1390380575e-16
1694 4.0461041160e-11 4.6571086160e-16 1.1593445781e-16
1695 4.0503064976e-11 4.6458222139e-16 1.1793820061e-16
1696 4.0544548174e-11 4.6345761247e-16 1.1990150672e-16
1697 4.0585441018e-11 4.6233696505e-16 1.2181078522e-16
1698 4.0625693544e-11 4.6122020892e-16 1.2365238173e-16
1699 4.0665255561e-11 4.6010727348e-16 1.2541257818e-16
1700 4.0704076650e-11 4.5899808769e-16 1.2707759285e-16
1701 4.0742106162e-11 4.5789258014e-16 1.2863358018e-16
1702 4.0779293221e-11 4.5679067896e-16 1.3006663070e-16
1703 4.0815586722e-11 4.5569231192e-16 1.3136277098e-16
1704 4.0850935328e-11 4.5459740634e-16 1.3250796348e-16
1705 4.0885287475e-11 4.5350588914e-16 1.3348810649e-16
1706 4.0918591369e-11 4.5241768683e-16 1.3428903403e-16
1707 4.0950794982e-11 4.5133272550e-16 1.3489651574e-16
1708 4.0981846059e-11 4.5025093082e-16 1.3529625681e-16
1709 4.1011692112e-11 4.4917222807e-16 1.3547389788e-16
1710 4.1040280423e-11 4.4809654207e-16 1.3541501495e-16
1711 4.1067558040e-11 4.4702379727e-16 1.3510511926e-16
1712 4.1093471782e-11 4.4595391768e-16 1.3452965723e-16
1713 4.1117968232e-11 4.4488682687e-16 1.3367401036e-16
1714 4.1140993742e-11 4.4382244804e-16 1.3252349513e-16
1715 4.1162494432e-11 4.4276070393e-16 1.3106336290e-16
1716 4.1182423410e-11 4.4170152758e-16 1.2928357593e-16
1717 4.1200762505e-11 4.4064489452e-16 1.2719318015e-16
1718 4.1217500724e-11 4.3959079082e-16 1.2480605474e-16
1719 4.1232627037e-11 4.3853920245e-16 1.2213614727e-16
1720 4.1246130387e-11 4.3749011524e-16 1.1919747380e-16
1721 4.1257999680e-11 4.3644351491e-16 1.1600411897e-16
1722 4.1268223795e-11 4.3539938705e-16 1.1257023611e-16
1723 4.1276791574e-11 4.3435771712e-16 1.0891004736e-16
1724 4.1283691830e-11 4.3331849047e-16 1.0503784371e-16
1725 4.1288913342e-11 4.3228169233e-16 1.0096798518e-16
1726 4.1292444859e-11 4.3124730779e-16 9.6714900859e-17
1727 4.1294275095e-11 4.3021532182e-16 9.2293089050e-17
1728 4.1294392734e-11 4.2918571929e-16 8.7717117339e-17
1729 4.1292786425e-11 4.2815848491e-16 8.3001622712e-17
1730 4.1289444788e-11 4.2713360328e-16 7.8161311657e-17
1731 4.1284356408e-11 4.2611105889e-16 7.3210960257e-17
1732 4.1277509837e-11 4.2509083608e-16 6.8165414301e-17
1733 4.1268893598e-11 4.2407291909e-16 6.3039589376e-17
1734 4.1258496178e-11 4.2305729201e-16 5.7848470976e-17
1735 4.1246306033e-11 4.2204393883e-16 5.2607114599e-17
1736 4.1232311586e-11 4.2103284340e-16 4.7330645848e-17
1737 4.1216501226e-11 4.2002398943e-16 4.2034260534e-17
1738 4.1198863313e-11 4.1901736053e-16 3.6733224777e-17
1739 4.1179386170e-11 4.1801294018e-16 3.1442875108e-17
1740 4.1158058090e-11 4.1701071171e-16 2.6178618567e-17
1741 4.1134867333e-11 4.1601065836e-16 2.0955932809e-17
1742 4.1109802123e-11 4.1501276320e-16 1.5790366200e-17
1743 4.1082850657e-11 4.1401700921e-16 1.0697537924e-17
1744 4.1054001093e-11 4.1302337923e-16 5.6931380786e-18
1745 4.1023241559e-11 4.1203185597e-16 7.9292778122e-19
1746 4.0990560151e-11 4.1104242200e-16 -3.9872607333e-18
1747 4.0955944930e-11 4.1005505979e-16 -8.6315240094e-18
1748 4.0919383925e-11 4.0906975165e-16 -1.3123887271e-17
1749 4.0880865130e-11 4.0808647980e-16 -1.7448304317e-17
1750 4.0840376509e-11 4.0710522629e-16 -2.1588657426e-17
1751 4.0797905991e-11 4.0612597307e-16 -2.5528757249e-17
1752 4.0753441471e-11 4.0514870196e-16 -2.9252342710e-17
1753 4.0706970812e-11 4.0417339462e-16 -3.2743080908e-17
1754 4.0658481844e-11 4.0320003262e-16 -3.5984567010e-17
1755 4.0607962363e-11 4.0222859738e-16 -3.8960324155e-17
1756 4.0555405735e-11 4.0125907917e-16 -4.1657771939e-17
1757 4.0500827758e-11 4.0029150413e-16 -4.4080168241e-17
1758 4.0444249942e-11 3.9932590746e-16 -4.6234766707e-17
1759 4.0385693915e-11 3.9836232449e-16 -4.8128857243e-17
1760 4.0325181427e-11 3.9740079066e-16 -4.9769766072e-17
1761 4.0262734348e-11 3.9644134154e-16 -5.1164855781e-17
1762 4.0198374668e-11 3.9548401277e-16 -5.2321525381e-17
1763 4.0132124498e-11 3.9452884017e-16 -5.3247210357e-17
1764 4.0064006069e-11 3.9357585962e-16 -5.3949382718e-17
1765 3.9994041735e-11 3.9262510716e-16 -5.4435551057e-17
1766 3.9922253969e-11 3.9167661891e-16 -5.4713260598e-17
1767 3.9848665368e-11 3.9073043112e-16 -5.4790093252e-17
1768 3.9773298648e-11 3.8978658018e-16 -5.4673667668e-17
1769 3.9696176648e-11 3.8884510256e-16 -5.4371639290e-17
1770 3.9617322330e-11 3.8790603486e-16 -5.3891700405e-17
1771 3.9536758777e-11 3.8696941381e-16 -5.3241580201e-17
1772 3.9454509194e-11 3.8603527624e-16 -5.2429044816e-17
1773 3.9370596909e-11 3.8510365910e-16 -5.1461897394e-17
1774 3.9285045373e-11 3.8417459948e-16 -5.0347978135e-17
1775 3.9197878159e-11 3.8324813455e-16 -4.9095164354e-17
1776 3.9109118965e-11 3.8232430162e-16 -4.7711370526e-17
1777 3.9018791611e-11 3.8140313812e-16 -4.6204548344e-17
1778 3.8926920039e-11 3.8048468159e-16 -4.4582686774e-17
1779 3.8833528316e-11 3.7956896969e-16 -4.2853812102e-17
1780 3.8738640634e-11 3.7865604020e-16 -4.1025987993e-17
1781 3.8642281307e-11 3.7774593101e-16 -3.9107315540e-17
1782 3.8544474774e-11 3.7683868015e-16 -3.7105933319e-17
1783 3.8445245599e-11 3.7593432574e-16 -3.5030017443e-17
1784 3.8344618468e-11 3.7503290604e-16 -3.2887781611e-17
1785 3.8242618195e-11 3.7413445942e-16 -3.0687477167e-17
1786 3.8139269717e-11 3.7323902437e-16 -2.8437393148e-17
1787 3.8034598095e-11 3.7234663950e-16 -2.6145856341e-17
1788 3.7928628519e-11 3.7145734354e-16 -2.3821231332e-17
1789 3.7821386300e-11 3.7057117534e-16 -2.1471920562e-17
1790 3.7712896878e-11 3.6968817387e-16 -1.9106364380e-17
1791 3.7603185816e-11 3.6880837822e-16 -1.6733041096e-17
1792 3.7492278805e-11 3.6793182758e-16 -1.4360467031e-17
1793 3.7380201662e-11 3.6705856130e-16 -1.1997196576e-17
1794 3.7266980329e-11 3.6618861882e-16 -9.6518222390e-18
1795 3.7152640876e-11 3.6532203971e-16 -7.3329747019e-18
1796 3.7037210365e-11 3.6445885033e-16 -5.0479738753e-18
1797 3.6920719467e-11 3.6359902379e-16 -2.7987699406e-18
1798 3.6803199866e-11 3.6274251966e-16 -5.8596934261e-19
1799 3.6684683395e-11 3.6188929727e-16 1.5898192123e-18
1800 3.6565202043e-11 3.6103931573e-16 3.7279847534e-18
1801 3.6444787944e-11 3.6019253389e-16 5.8279140423e-18
1802 3.6323473387e-11 3.5934891039e-16 7.8889915706e-18
1803 3.6201290811e-11 3.5850840362e-16 9.9105995562e-18
1804 3.6078272806e-11 3.5767097172e-16 1.1892117941e-17
1805 3.5954452115e-11 3.5683657262e-16 1.3832924388e-17
1806 3.5829861631e-11 3.5600516399e-16 1.5732394277e-17
1807 3.5704534402e-11 3.5517670326e-16 1.7589900705e-17
1808 3.5578503625e-11 3.5435114763e-16 1.9404814478e-17
1809 3.5451802653e-11 3.5352845407e-16 2.1176504113e-17
1810 3.5324464990e-11 3.5270857928e-16 2.2904335834e-17
1811 3.5196524292e-11 3.5189147976e-16 2.4587673567e-17
1812 3.5068014370e-11 3.5107711173e-16 2.6225878938e-17
1813 3.4938969188e-11 3.5026543120e-16 2.7818311270e-17
1814 3.4809422863e-11 3.4945639393e-16 2.9364327583e-17
1815 3.4679409666e-11 3.4864995541e-16 3.0863282585e-17
1816 3.4548964023e-11 3.4784607094e-16 3.2314528676e-17
1817 3.4418120514e-11 3.4704469553e-16 3.3717415940e-17
1818 3.4286913873e-11 3.4624578399e-16 3.5071292143e-17
1819 3.4155378988e-11 3.4544929084e-16 3.6375502732e-17
1820 3.4023550904e-11 3.4465517040e-16 3.7629390830e-17
1821 3.3891464819e-11 3.4386337672e-16 3.8832297236e-17
1822 3.3759156087e-11 3.4307386361e-16 3.9983560416e-17
1823 3.3626660219e-11 3.4228658465e-16 4.1082516508e-17
1824 3.3494012881e-11 3.4150149315e-16 4.2128499313e-17
1825 3.3361249893e-11 3.4071854220e-16 4.3120840296e-17
1826 3.3228407233e-11 3.3993768463e-16 4.4058868578e-17
1827 3.3095521037e-11 3.3915887303e-16 4.4941910940e-17
1828 3.2962627594e-11 3.3838205974e-16 4.5769291815e-17
1829 3.2829763352e-11 3.3760719686e-16 4.6540333285e-17
1830 3.2696964917e-11 3.3683423623e-16 4.7254355081e-17
1831 3.2564269049e-11 3.3606312945e-16 4.7910674580e-17
1832 3.2431712670e-11 3.3529382788e-16 4.8508606798e-17
1833 3.2299332855e-11 3.3452628263e-16 4.9047464390e-17
1834 3.2167166840e-11 3.3376044454e-16 4.9526557650e-17
1835 3.2035252019e-11 3.3299626422e-16 4.9945194501e-17
1836 3.1903623759e-11 3.3223370076e-16 5.0303460732e-17
1837 3.1772308843e-11 3.3147274785e-16 5.0604567498e-17
1838 3.1641331973e-11 3.3071340791e-16 5.0852522523e-17
1839 3.1510717955e-11 3.2995568329e-16 5.1051351589e-17
1840 3.1380491698e-11 3.2919957634e-16 5.1205098562e-17
1841 3.1250678212e-11 3.2844508938e-16 5.1317825415e-17
1842 3.1121302608e-11 3.2769222473e-16 5.1393612255e-17
1843 3.0992390101e-11 3.2694098464e-16 5.1436557344e-17
1844 3.0863966008e-11 3.2619137140e-16 5.1450777130e-17
1845 3.0736055749e-11 3.2544338721e-16 5.1440406267e-17
1846 3.0608684847e-11 3.2469703431e-16 5.1409597639e-17
1847 3.0481878926e-11 3.2395231488e-16 5.1362522390e-17
1848 3.0355663715e-11 3.2320923109e-16 5.1303369944e-17
1849 3.0230065045e-11 3.2246778507e-16 5.1236348032e-17
1850 3.0105108851e-11 3.2172797896e-16 5.1165682717e-17
1851 2.9980821172e-11 3.2098981485e-16 5.1095618417e-17
1852 2.9857228148e-11 3.2025329482e-16 5.1030417933e-17
1853 2.9734356027e-11 3.1951842093e-16 5.0974362469e-17
1854 2.9612231156e-11 3.1878519519e-16 5.0931751663e-17
1855 2.9490879989e-11 3.1805361963e-16 5.0906903607e-17
1856 2.9370329084e-11 3.1732369623e-16 5.0904154872e-17
1857 2.9250605103e-11 3.1659542695e-16 5.0927860538e-17
1858 2.9131734810e-11 3.1586881372e-16 5.0982394210e-17
1859 2.9013745077e-11 3.1514385847e-16 5.1072148053e-17
1860 2.8896662879e-11 3.1442056309e-16 5.1201532809e-17
1861 2.8780515296e-11 3.1369892944e-16 5.1374977824e-17
1862 2.8665329513e-11 3.1297895938e-16 5.1596931074e-17
1863 2.8551132820e-11 3.1226065473e-16 5.1871859191e-17
1864 2.8437952611e-11 3.1154401728e-16 5.2204247484e-17
1865 2.8325816388e-11 3.1082904882e-16 5.2598599966e-17
1866 2.8214751756e-11 3.1011575110e-16 5.3059439379e-17
1867 2.8104786427e-11 3.0940412584e-16 5.3591307219e-17
1868 2.7995948217e-11 3.0869417476e-16 5.4198763760e-17
1869 2.7888265051e-11 3.0798589953e-16 5.4886388078e-17
1870 2.7781764957e-11 3.0727930182e-16 5.5658778080e-17
1871 2.7676476070e-11 3.0657438327e-16 5.6520550522e-17
1872 2.7572426632e-11 3.0587114547e-16 5.7476341041e-17
1873 2.7469644991e-11 3.0516959003e-16 5.8530804175e-17
1874 2.7368159602e-11 3.0446971850e-16 5.9688613389e-17
1875 2.7267999024e-11 3.0377153243e-16 6.0954461100e-17
1876 2.7169187998e-11 3.0307503767e-16 6.2331244295e-17
1877 2.7071735620e-11 3.0238025741e-16 6.3814605850e-17
1878 2.6975647070e-11 3.0168721925e-16 6.5398350677e-17
1879 2.6880927537e-11 3.0099595090e-16 6.7076256230e-17
1880 2.6787582216e-11 3.0030648013e-16 6.8842072464e-17
1881 2.6695616308e-11 2.9961883480e-16 7.0689521803e-17
1882 2.6605035021e-11 2.9893304288e-16 7.2612299100e-17
1883 2.6515843569e-11 2.9824913241e-16 7.4604071600e-17
1884 2.6428047173e-11 2.9756713151e-16 7.6658478905e-17
1885 2.6341651059e-11 2.9688706840e-16 7.8769132935e-17
1886 2.6256660462e-11 2.9620897140e-16 8.0929617893e-17
1887 2.6173080622e-11 2.9553286888e-16 8.3133490224e-17
1888 2.6090916786e-11 2.9485878934e-16 8.5374278584e-17
1889 2.6010174207e-11 2.9418676134e-16 8.7645483798e-17
1890 2.5930858144e-11 2.9351681353e-16 8.9940578825e-17
1891 2.5852973864e-11 2.9284897467e-16 9.2253008720e-17
1892 2.5776526640e-11 2.9218327359e-16 9.4576190599e-17
1893 2.5701521751e-11 2.9151973921e-16 9.6903513601e-17
1894 2.5627964484e-11 2.9085840054e-16 9.9228338848e-17
1895 2.5555860129e-11 2.9019928668e-16 1.0154399941e-16
1896 2.5485213987e-11 2.8954242681e-16 1.0384380028e-16
1897 2.5416031363e-11 2.8888785022e-16 1.0612101832e-16
1898 2.5348317568e-11 2.8823558627e-16 1.0836890221e-16
1899 2.5282077921e-11 2.8758566441e-16 1.1058067246e-16
1900 2.5217317748e-11 2.8693811420e-16 1.1274952132e-16
1901 2.5154042379e-11 2.8629296525e-16 1.1486861279e-16
1902 2.5092257153e-11 2.8565024730e-16 1.1693108255e-16
1903 2.5031967414e-11 2.8500999015e-16 1.1893003791e-16
1904 2.4973178513e-11 2.8437222371e-16 1.2085855784e-16
1905 2.4915895809e-11 2.8373697797e-16 1.2270969285e-16
1906 2.4860124664e-11 2.8310428301e-16 1.2447646501e-16
1907 2.4805870451e-11 2.8247416899e-16 1.2615186790e-16
1908 2.4753138546e-11 2.8184666619e-16 1.2772886654e-16
1909 2.4701934333e-11 2.8122180494e-16 1.2920039741e-16
1910 2.4652263202e-11 2.8059961570e-16 1.3055936837e-16
1911 2.4604130551e-11 2.7998012898e-16 1.3179865865e-16
1912 2.4557541782e-11 2.7936337542e-16 1.3291111878e-16
1913 2.4512502306e-11 2.7874938571e-16 1.3388957057e-16
1914 2.4469017540e-11 2.7813819068e-16 1.3472680711e-16
1915 2.4427092905e-11 2.7752982120e-16 1.3541559267e-16
1916 2.4386729703e-11 2.7692429211e-16 1.3595058756e-16
1917 2.4347912690e-11 2.7632155360e-16 1.3633413881e-16
1918 2.4310622404e-11 2.7572153943e-16 1.3657053366e-16
1919 2.4274839285e-11 2.7512418306e-16 1.3666407868e-16
1920 2.4240543679e-11 2.7452941760e-16 1.3661909989e-16
1921 2.4207715832e-11 2.7393717588e-16 1.3643994269e-16
1922 2.4176335893e-11 2.7334739039e-16 1.3613097195e-16
1923 2.4146383913e-11 2.7275999333e-16 1.3569657202e-16
1924 2.4117839848e-11 2.7217491656e-16 1.3514114673e-16
1925 2.4090683551e-11 2.7159209163e-16 1.3446911945e-16
1926 2.4064894782e-11 2.7101144978e-16 1.3368493310e-16
1927 2.4040453201e-11 2.7043292192e-16 1.3279305017e-16
1928 2.4017338368e-11 2.6985643866e-16 1.3179795277e-16
1929 2.3995529747e-11 2.6928193026e-16 1.3070414263e-16
1930 2.3975006702e-11 2.6870932669e-16 1.2951614113e-16
1931 2.3955748500e-11 2.6813855760e-16 1.2823848934e-16
1932 2.3937734307e-11 2.6756955230e-16 1.2687574804e-16
1933 2.3920943191e-11 2.6700223980e-16 1.2543249774e-16
1934 2.3905354122e-11 2.6643654877e-16 1.2391333870e-16
1935 2.3890945969e-11 2.6587240757e-16 1.2232289097e-16
1936 2.3877697503e-11 2.6530974425e-16 1.2066579443e-16
1937 2.3865587394e-11 2.6474848651e-16 1.1894670876e-16
1938 2.3854594214e-11 2.6418856175e-16 1.1717031355e-16
1939 2.3844696435e-11 2.6362989704e-16 1.1534130822e-16
1940 2.3835872428e-11 2.6307241912e-16 1.1346441217e-16
1941 2.3828100466e-11 2.6251605442e-16 1.1154436468e-16
1942 2.3821358718e-11 2.6196072904e-16 1.0958592504e-16
1943 2.3815625257e-11 2.6140636875e-16 1.0759387250e-16
1944 2.3810878054e-11 2.6085289900e-16 1.0557300637e-16
1945 2.3807094979e-11 2.6030024491e-16 1.0352814595e-16
1946 2.3804253801e-11 2.5974833129e-16 1.0146413065e-16
1947 2.3802332189e-11 2.5919708259e-16 9.9385819957e-17
1948 2.3801307711e-11 2.5864642298e-16 9.7298093494e-17
1949 2.3801157833e-11 2.5809627625e-16 9.5205851019e-17
1950 2.3801859922e-11 2.5754656591e-16 9.3114012467e-17
1951 2.3803391241e-11 2.5699721512e-16 9.1027517973e-17
1952 2.3805728953e-11 2.5644814670e-16 8.8951327896e-17
1953 2.3808850119e-11 2.5589928317e-16 8.6890422848e-17
1954 2.3812731698e-11 2.5535054669e-16 8.4849803716e-17
1955 2.3817350548e-11 2.5480185912e-16 8.2834491691e-17
1956 2.3822683299e-11 2.5425316145e-16 8.0848919553e-17
1957 2.3828705980e-11 2.5370447249e-16 7.8895100504e-17
1958 2.3835394392e-11 2.5315583060e-16 7.6974445687e-17
1959 2.3842724228e-11 2.5260727434e-16 7.5088371687e-17
1960 2.3850671078e-11 2.5205884237e-16 7.3238300533e-17
1961 2.3859210422e-11 2.5151057354e-16 7.1425659714e-17
1962 2.3868317639e-11 2.5096250682e-16 6.9651882177e-17
1963 2.3877967999e-11 2.5041468133e-16 6.7918406339e-17
1964 2.3888136668e-11 2.4986713636e-16 6.6226676091e-17
1965 2.3898798702e-11 2.4931991132e-16 6.4578140807e-17
1966 2.3909929054e-11 2.4877304579e-16 6.2974255351e-17
1967 2.3921502569e-11 2.4822657950e-16 6.1416480079e-17
1968 2.3933493987e-11 2.4768055231e-16 5.9906280853e-17
1969 2.3945877937e-11 2.4713500425e-16 5.8445129043e-17
1970 2.3958628946e-11 2.4658997548e-16 5.7034501535e-17
1971 2.3971721431e-11 2.4604550633e-16 5.5675880736e-17
1972 2.3985129701e-11 2.4550163726e-16 5.4370754586e-17
1973 2.3998827961e-11 2.4495840890e-16 5.3120616560e-17
1974 2.4012790305e-11 2.4441586202e-16 5.1926965675e-17
1975 2.4026990720e-11 2.4387403755e-16 5.0791306499e-17
1976 2.4041403087e-11 2.4333297654e-16 4.9715149157e-17
1977 2.4056001178e-11 2.4279272023e-16 4.8700009337e-17
1978 2.4070758656e-11 2.4225330999e-16 4.7747408299e-17
1979 2.4085649076e-11 2.4171478735e-16 4.6858872878e-17
1980 2.4100645887e-11 2.4117719398e-16 4.6035935495e-17
1981 2.4115722426e-11 2.4064057172e-16 4.5280134159e-17
1982 2.4130851923e-11 2.4010496254e-16 4.4593012481e-17
1983 2.4146007500e-11 2.3957040857e-16 4.3976119673e-17
1984 2.4161162169e-11 2.3903695210e-16 4.3431010558e-17
1985 2.4176288833e-11 2.3850463558e-16 4.2959245580e-17
1986 2.4191360287e-11 2.3797350158e-16 4.2562390805e-17
1987 2.4206349214e-11 2.3744359285e-16 4.2242017931e-17
1988 2.4221228190e-11 2.3691495229e-16 4.1999704297e-17
1989 2.4235969680e-11 2.3638762295e-16 4.1837032883e-17
1990 2.4250546041e-11 2.3586164802e-16 4.1755592325e-17
1991 2.4264929519e-11 2.3533707087e-16 4.1756976916e-17
1992 2.4279092249e-11 2.3481393499e-16 4.1842786614e-17
1993 2.4293006256e-11 2.3429228407e-16 4.2014627050e-17
1994 2.4306643458e-11 2.3377216190e-16 4.2274109535e-17
1995 2.4319975658e-11 2.3325361247e-16 4.2622851066e-17
1996 2.4332977090e-11 2.3273667158e-16 4.3061440175e-17
1997 2.4345632056e-11 2.3222134192e-16 4.3586326185e-17
1998 2.4357927340e-11 2.3170761781e-16 4.4192907157e-17
1999 2.4369849678e-11 2.3119549354e-16 4.4876561952e-17
2000 2.4381385756e-11 2.3068496335e-16 4.5632650207e-17
2001 2.4392522209e-11 2.3017602143e-16 4.6456512312e-17
2002 2.4403245623e-11 2.2966866194e-16 4.7343469383e-17
2003 2.4413542535e-11 2.2916287899e-16 4.8288823237e-17
2004 2.4423399428e-11 2.2865866663e-16 4.9287856373e-17
2005 2.4432802740e-11 2.2815601888e-16 5.0335831943e-17
2006 2.4441738854e-11 2.2765492971e-16 5.1427993726e-17
2007 2.4450194106e-11 2.2715539303e-16 5.2559566111e-17
2008 2.4458154781e-11 2.2665740273e-16 5.3725754064e-17
2009 2.4465607111e-11 2.2616095264e-16 5.4921743112e-17
2010 2.4472537282e-11 2.2566603654e-16 5.6142699311e-17
2011 2.4478931425e-11 2.2517264817e-16 5.7383769227e-17
2012 2.4484775623e-11 2.2468078123e-16 5.8640079909e-17
2013 2.4490055909e-11 2.2419042936e-16 5.9906738866e-17
2014 2.4494758262e-11 2.2370158616e-16 6.1178834042e-17
2015 2.4498868614e-11 2.2321424518e-16 6.2451433791e-17
2016 2.4502372843e-11 2.2272839995e-16 6.3719586856e-17
2017 2.4505256778e-11 2.2224404390e-16 6.4978322339e-17
2018 2.4507506197e-11 2.2176117047e-16 6.6222649682e-17
2019 2.4509106826e-11 2.2127977302e-16 6.7447558640e-17
2020 2.4510044341e-11 2.2079984486e-16 6.8648019256e-17
2021 2.4510304365e-11 2.2032137928e-16 6.9818981840e-17
2022 2.4509872471e-11 2.1984436951e-16 7.0955376941e-17
2023 2.4508734182e-11 2.1936880872e-16 7.2052115324e-17
2024 2.4506874968e-11 2.1889469005e-16 7.3104087947e-17
2025 2.4504280247e-11 2.1842200659e-16 7.4106165934e-17
2026 2.4500935387e-11 2.1795075138e-16 7.5053200553e-17
2027 2.4496825705e-11 2.1748091740e-16 7.5940023192e-17
2028 2.4491936464e-11 2.1701249761e-16 7.6761445332e-17
2029 2.4486252878e-11 2.1654548491e-16 7.7512258523e-17
2030 2.4479760107e-11 2.1607987215e-16 7.8187234365e-17
2031 2.4472443261e-11 2.1561565213e-16 7.8781124474e-17
2032 2.4464287398e-11 2.1515281760e-16 7.9288660467e-17
2033 2.4455277522e-11 2.1469136128e-16 7.9704553934e-17
2034 2.4445398587e-11 2.1423127583e-16 8.0023496411e-17
2035 2.4434635496e-11 2.1377255386e-16 8.0240159360e-17
2036 2.4422975299e-11 2.1331518818e-16 8.0350912181e-17
2037 2.4410413823e-11 2.1285917247e-16 8.0358989811e-17
2038 2.4396949088e-11 2.1240450062e-16 8.0269362226e-17
2039 2.4382579119e-11 2.1195116648e-16 8.0087019804e-17
2040 2.4367301937e-11 2.1149916384e-16 7.9816973347e-17
2041 2.4351115564e-11 2.1104848646e-16 7.9464254109e-17
2042 2.4334018021e-11 2.1059912807e-16 7.9033913822e-17
2043 2.4316007331e-11 2.1015108232e-16 7.8531024717e-17
2044 2.4297081514e-11 2.0970434285e-16 7.7960679555e-17
2045 2.4277238590e-11 2.0925890325e-16 7.7327991646e-17
2046 2.4256476582e-11 2.0881475706e-16 7.6638094882e-17
2047 2.4234793510e-11 2.0837189779e-16 7.5896143755e-17
2048 2.4212187393e-11 2.0793031888e-16 7.5107313387e-17
2049 2.4188656252e-11 2.0749001376e-16 7.4276799556e-17
2050 2.4164198106e-11 2.0705097581e-16 7.3409818715e-17
2051 2.4138810976e-11 2.0661319834e-16 7.2511608026e-17
2052 2.4112492880e-11 2.0617667464e-16 7.1587425380e-17
2053 2.4085241838e-11 2.0574139797e-16 7.0642549422e-17
2054 2.4057055869e-11 2.0530736151e-16 6.9682279579e-17
2055 2.4027932991e-11 2.0487455842e-16 6.8711936086e-17
2056 2.3997871223e-11 2.0444298182e-16 6.7736860006e-17
2057 2.3966868584e-11 2.0401262478e-16 6.6762413264e-17
2058 2.3934923092e-11 2.0358348032e-16 6.5793978662e-17
2059 2.3902032764e-11 2.0315554142e-16 6.4836959915e-17
2060 2.3868195619e-11 2.0272880102e-16 6.3896781668e-17
2061 2.3833409673e-11 2.0230325201e-16 6.2978889524e-17
2062 2.3797672945e-11 2.0187888726e-16 6.2088750073e-17
2063 2.3760983452e-11 2.0145569956e-16 6.1231850913e-17
2064 2.3723339210e-11 2.0103368167e-16 6.0413700675e-17
2065 2.3684738237e-11 2.0061282632e-16 5.9639829052e-17
2066 2.3645178549e-11 2.0019312618e-16 5.8915786823e-17
2067 2.3604658162e-11 1.9977457389e-16 5.8247145877e-17
2068 2.3563175094e-11 1.9935716202e-16 5.7639499237e-17
2069 2.3520727360e-11 1.9894088312e-16 5.7098461092e-17
2070 2.3477312976e-11 1.9852572970e-16 5.6629666815e-17
2071 2.3432929958e-11 1.9811169419e-16 5.6238772992e-17
2072 2.3387576322e-11 1.9769876902e-16 5.5931457447e-17
2073 2.3341250083e-11 1.9728694655e-16 5.5713419266e-17
2074 2.3293949257e-11 1.9687621910e-16 5.5590378827e-17
2075 2.3245671859e-11 1.9646657894e-16 5.5568077816e-17
2076 2.3196418256e-11 1.9605801701e-16 5.5650527618e-17
2077 2.3146198244e-11 1.9565051901e-16 5.5834740892e-17
2078 2.3095024021e-11 1.9524406927e-16 5.6115962893e-17
2079 2.3042907839e-11 1.9483865205e-16 5.6489419725e-17
2080 2.2989862006e-11 1.9443425154e-16 5.6950318314e-17
2081 2.2935898882e-11 1.9403085183e-16 5.7493846386e-17
2082 2.2881030884e-11 1.9362843697e-16 5.8115172443e-17
2083 2.2825270480e-11 1.9322699091e-16 5.8809445741e-17
2084 2.2768630198e-11 1.9282649753e-16 5.9571796264e-17
2085 2.2711122616e-11 1.9242694064e-16 6.0397334706e-17
2086 2.2652760369e-11 1.9202830397e-16 6.1281152440e-17
2087 2.2593556146e-11 1.9163057117e-16 6.2218321501e-17
2088 2.2533522693e-11 1.9123372583e-16 6.3203894561e-17
